,order_number,quantity_ordered,price_each,order_line_number,sales,order_date,days_since_lastorder,status,product_line,msrp,product_code,customer_name,city,country,deal_size,contact_fullname
804,10193,22,167.06,8,3675.32,2018-11-21,1362,Shipped,Vintage Cars,168,S18_2795,"Australian Collectables, Ltd",Glen Waverly,Australia,Medium,Sean Connery
805,10205,40,187.31,3,7492.4,2018-12-03,1351,Shipped,Vintage Cars,168,S18_2795,Euro Shopping Channel,Madrid,Spain,Large,Diego Freyre
806,10214,50,190.69,1,9534.5,2019-01-26,1298,Shipped,Vintage Cars,168,S18_2795,"Corrida Auto Replicas, Ltd",Madrid,Spain,Large,Mart¡n Sommer
807,10227,29,192.38,4,5579.02,2019-03-02,1264,Shipped,Vintage Cars,168,S18_2795,"Saveley & Henriot, Co.",Lyon,France,Medium,Mary Saveley
808,10244,43,138.38,8,5950.34,2019-04-29,1207,Shipped,Vintage Cars,168,S18_2795,Euro Shopping Channel,Madrid,Spain,Medium,Diego Freyre
809,10255,24,155.25,1,3726.0,2019-06-04,1172,Shipped,Vintage Cars,168,S18_2795,Mini Caravy,Strasbourg,France,Medium,Frederique Citeaux
810,10280,22,202.5,10,4455.0,2019-08-17,1099,Shipped,Vintage Cars,168,S18_2795,Amica Models & Co.,Torino,Italy,Medium,Paolo Accorti
811,10289,43,192.38,3,8272.34,2019-09-03,1083,Shipped,Vintage Cars,168,S18_2795,Herkku Gifts,Bergen,Norway,Large,Veysel Oeztan
812,10304,20,178.88,14,3577.6,2019-10-11,1046,Shipped,Vintage Cars,168,S18_2795,Auto Assoc. & Cie.,Versailles,France,Medium,Daniel Tonini
813,10312,25,155.25,11,3881.25,2019-10-21,1037,Shipped,Vintage Cars,168,S18_2795,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium,Valarie Nelson
814,10322,36,161.04,2,5797.44,2019-11-04,1024,Shipped,Vintage Cars,168,S18_2795,Online Diecast Creations Co.,Nashua,USA,Medium,Valarie Young
815,10332,24,52.67,1,1264.08,2019-11-17,1012,Shipped,Vintage Cars,168,S18_2795,"AV Stores, Co.",Manchester,UK,Small,Victoria Ashworth
816,10347,21,229.3,6,4815.3,2019-11-29,1001,Shipped,Vintage Cars,168,S18_2795,"Australian Collectors, Co.",Melbourne,Australia,Medium,Peter Ferguson
817,10356,30,148.74,1,4462.2,2019-12-09,992,Shipped,Vintage Cars,168,S18_2795,Lyon Souveniers,Paris,France,Medium,Daniel Da Cunha
818,10367,32,94.79,7,3033.28,2020-01-12,959,Resolved,Vintage Cars,168,S18_2795,Toys4GrownUps.com,Pasadena,USA,Medium,Julie Young
819,10380,21,47.18,8,990.78,2020-02-16,925,Shipped,Vintage Cars,168,S18_2795,Euro Shopping Channel,Madrid,Spain,Small,Diego Freyre
820,10390,26,78.11,7,2030.86,2020-03-04,909,Shipped,Vintage Cars,168,S18_2795,Mini Gifts Distributors Ltd.,San Rafael,USA,Small,Valarie Nelson
821,10421,35,155.25,1,5433.75,2020-05-29,824,In Process,Vintage Cars,168,S18_2795,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium,Valarie Nelson
822,10109,26,121.44,1,3157.44,2018-03-10,1636,Shipped,Classic Cars,132,S18_2870,Motor Mint Distributors Inc.,Philadelphia,USA,Medium,Rosa Hernandez
823,10123,46,112.2,3,5161.2,2018-05-20,1566,Shipped,Classic Cars,132,S18_2870,Atelier graphique,Nantes,France,Medium,Carine Schmitt
824,10137,37,117.48,3,4346.76,2018-07-10,1516,Shipped,Classic Cars,132,S18_2870,Reims Collectables,Reims,France,Medium,Paul Henriot
825,10148,27,130.68,10,3528.36,2018-09-11,1454,Shipped,Classic Cars,132,S18_2870,"Anna's Decorations, Ltd",North Sydney,Australia,Medium,Anna O'Hara
826,10161,23,138.6,9,3187.8,2018-10-17,1419,Shipped,Classic Cars,132,S18_2870,Heintze Collectables,Aaarhus,Denmark,Medium,Palle Ibsen
827,10172,39,154.44,7,6023.16,2018-11-05,1401,Shipped,Classic Cars,132,S18_2870,Gift Depot Inc.,Bridgewater,USA,Medium,Julie King
828,10181,27,143.88,3,3884.76,2018-11-12,1395,Shipped,Classic Cars,132,S18_2870,Herkku Gifts,Bergen,Norway,Medium,Veysel Oeztan
829,10192,38,130.68,8,4965.84,2018-11-20,1388,Shipped,Classic Cars,132,S18_2870,Online Diecast Creations Co.,Nashua,USA,Medium,Valarie Young
830,10204,27,154.44,14,4169.88,2018-12-02,1377,Shipped,Classic Cars,132,S18_2870,Muscle Machine Inc,NYC,USA,Medium,Jeff Young
831,10212,40,122.76,7,4910.4,2019-01-16,1333,Shipped,Classic Cars,132,S18_2870,Euro Shopping Channel,Madrid,Spain,Medium,Diego Freyre
832,10226,24,134.64,5,3231.36,2019-02-26,1293,Shipped,Classic Cars,132,S18_2870,Collectable Mini Designs Co.,San Diego,USA,Medium,Valarie Thompson
833,10241,44,155.76,12,6853.44,2019-04-13,1248,Shipped,Classic Cars,132,S18_2870,Mini Caravy,Strasbourg,France,Medium,Frederique Citeaux
834,10253,37,139.92,2,5177.04,2019-06-01,1200,Cancelled,Classic Cars,132,S18_2870,"UK Collectables, Ltd.",Liverpool,UK,Medium,Elizabeth Devon
835,10266,20,141.24,3,2824.8,2019-07-06,1166,Shipped,Classic Cars,132,S18_2870,L'ordine Souveniers,Reggio Emilia,Italy,Small,Maurizio Moroni
836,10278,39,110.88,3,4324.32,2019-08-06,1136,Shipped,Classic Cars,132,S18_2870,Signal Gift Stores,Las Vegas,USA,Medium,Sue King
837,10287,44,114.84,1,5052.96,2019-08-30,1113,Shipped,Classic Cars,132,S18_2870,"Vida Sport, Ltd",Gensve,Switzerland,Medium,Michael Holz
838,10301,22,146.52,5,3223.44,2018-10-05,1443,Shipped,Classic Cars,132,S18_2870,"Norway Gifts By Mail, Co.",Oslo,Norway,Medium,Jan Klaeboe
839,10311,43,122.76,10,5278.68,2019-10-16,1068,Shipped,Classic Cars,132,S18_2870,Euro Shopping Channel,Madrid,Spain,Medium,Diego Freyre
840,10321,27,105.6,7,2851.2,2019-11-04,1050,Shipped,Classic Cars,132,S18_2870,FunGiftIdeas.com,New Bedford,USA,Small,Violeta Benitez
841,10331,26,64.9,10,1687.4,2019-11-17,1038,Shipped,Classic Cars,132,S18_2870,Motor Mint Distributors Inc.,Philadelphia,USA,Small,Rosa Hernandez
842,10343,25,52.32,3,1308.0,2019-11-24,1032,Shipped,Classic Cars,132,S18_2870,Reims Collectables,Reims,France,Small,Paul Henriot
843,10366,49,125.4,2,6144.6,2020-01-10,986,Shipped,Classic Cars,132,S18_2870,Royale Belge,Charleroi,Belgium,Medium,Pascale Cartrain
844,10379,29,176.8,5,5127.2,2020-02-10,956,Shipped,Classic Cars,132,S18_2870,Euro Shopping Channel,Madrid,Spain,Medium,Diego Freyre
845,10407,41,155.76,12,6386.16,2020-04-22,885,On Hold,Classic Cars,132,S18_2870,The Sharp Gifts Warehouse,San Jose,USA,Medium,Sue Frick
846,10419,55,139.92,2,7695.6,2020-05-17,861,Shipped,Classic Cars,132,S18_2870,Salzburg Collectables,Salzburg,Austria,Large,Georg Pipps
847,10103,27,83.07,12,2242.89,2018-01-29,1701,Shipped,Vintage Cars,101,S18_2949,Baane Mini Imports,Stavern,Norway,Small,Jonas Bergulfsen
848,10112,23,110.43,2,2539.89,2018-03-24,1648,Shipped,Vintage Cars,101,S18_2949,"Volvo Model Replicas, Co",Lule,Sweden,Small,Christina Berglund
849,10126,31,90.17,12,2795.27,2018-05-28,1584,Shipped,Vintage Cars,101,S18_2949,"Corrida Auto Replicas, Ltd",Madrid,Spain,Small,Mart¡n Sommer
850,10139,46,120.56,1,5545.76,2018-07-16,1536,Shipped,Vintage Cars,101,S18_2949,Souveniers And Things Co.,Chatswood,Australia,Medium,Adrian Huxley
851,10150,47,91.18,9,4285.46,2018-09-19,1472,Shipped,Vintage Cars,101,S18_2949,"Dragon Souveniers, Ltd.",Singapore,Singapore,Medium,Eric Natividad
852,10163,31,107.39,2,3329.09,2018-10-20,1442,Shipped,Vintage Cars,101,S18_2949,Classic Legends Inc.,NYC,USA,Medium,Maria Hernandez
853,10174,46,121.57,5,5592.22,2018-11-06,1426,Shipped,Vintage Cars,101,S18_2949,"Australian Gift Network, Co",South Brisbane,Australia,Medium,Tony Calaghan
854,10183,37,89.15,9,3298.55,2018-11-13,1420,Shipped,Vintage Cars,101,S18_2949,"Classic Gift Ideas, Inc",Philadelphia,USA,Medium,Francisca Cervantes
855,10193,28,93.21,1,2609.88,2018-11-21,1413,Shipped,Vintage Cars,101,S18_2949,"Australian Collectables, Ltd",Glen Waverly,Australia,Small,Sean Connery
856,10206,37,90.17,7,3336.29,2018-12-05,1400,Shipped,Vintage Cars,101,S18_2949,Canadian Gift Exchange Network,Vancouver,Canada,Medium,Yoshi Tannamuri
857,10215,49,112.45,4,5510.05,2019-01-29,1346,Shipped,Vintage Cars,101,S18_2949,West Coast Collectables Co.,Burbank,USA,Medium,Steve Thompson
858,10228,24,104.35,3,2504.4,2019-03-10,1307,Shipped,Vintage Cars,101,S18_2949,Cambridge Collectables Co.,Cambridge,USA,Small,Kyung Tseng
859,10244,30,117.52,1,3525.6,2019-04-29,1258,Shipped,Vintage Cars,101,S18_2949,Euro Shopping Channel,Madrid,Spain,Medium,Diego Freyre
860,10257,50,88.14,1,4407.0,2019-06-14,1213,Shipped,Vintage Cars,101,S18_2949,The Sharp Gifts Warehouse,San Jose,USA,Medium,Sue Frick
861,10270,31,96.24,10,2983.44,2019-07-19,1179,Shipped,Vintage Cars,101,S18_2949,Souveniers And Things Co.,Chatswood,Australia,Small,Adrian Huxley
862,10280,46,111.44,3,5126.24,2019-08-17,1151,Shipped,Vintage Cars,101,S18_2949,Amica Models & Co.,Torino,Italy,Medium,Paolo Accorti
863,10291,47,121.57,12,5713.79,2019-09-08,1130,Shipped,Vintage Cars,101,S18_2949,Scandinavian Gift Ideas,Boras,Sweden,Medium,Maria Larsson
864,10304,46,100.3,7,4613.8,2019-10-11,1098,Shipped,Vintage Cars,101,S18_2949,Auto Assoc. & Cie.,Versailles,France,Medium,Daniel Tonini
865,10312,37,100.3,4,3711.1,2019-10-21,1089,Shipped,Vintage Cars,101,S18_2949,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium,Valarie Nelson
866,10322,33,106.81,12,3524.73,2019-11-04,1076,Shipped,Vintage Cars,101,S18_2949,Online Diecast Creations Co.,Nashua,USA,Medium,Valarie Young
867,10347,48,100.3,9,4814.4,2019-11-29,1052,Shipped,Vintage Cars,101,S18_2949,"Australian Collectors, Co.",Melbourne,Australia,Medium,Peter Ferguson
868,10357,41,87.13,6,3572.33,2019-12-10,1042,Shipped,Vintage Cars,101,S18_2949,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium,Valarie Nelson
869,10369,42,109.08,1,4581.36,2020-01-20,1002,Shipped,Vintage Cars,101,S18_2949,Collectables For Less Inc.,Brickhaven,USA,Medium,Allen Nelson
870,10391,32,45.25,6,1448.0,2020-03-09,954,Shipped,Vintage Cars,101,S18_2949,"Anna's Decorations, Ltd",North Sydney,Australia,Small,Anna O'Hara
871,10423,10,88.14,1,881.4,2020-05-30,873,In Process,Vintage Cars,101,S18_2949,Petit Auto,Bruxelles,Belgium,Small,Catherine Dewey
872,10103,35,57.46,14,2011.1,2018-01-29,1726,Shipped,Vintage Cars,62,S18_2957,Baane Mini Imports,Stavern,Norway,Small,Jonas Bergulfsen
873,10126,46,73.7,14,3390.2,2018-05-28,1608,Shipped,Vintage Cars,62,S18_2957,"Corrida Auto Replicas, Ltd",Madrid,Spain,Medium,Mart¡n Sommer
874,10139,20,71.2,3,1424.0,2018-07-16,1560,Shipped,Vintage Cars,62,S18_2957,Souveniers And Things Co.,Chatswood,Australia,Small,Adrian Huxley
875,10150,30,49.97,11,1499.1,2018-09-19,1496,Shipped,Vintage Cars,62,S18_2957,"Dragon Souveniers, Ltd.",Singapore,Singapore,Small,Eric Natividad
876,10163,48,69.96,4,3358.08,2018-10-20,1466,Shipped,Vintage Cars,62,S18_2957,Classic Legends Inc.,NYC,USA,Medium,Maria Hernandez
877,10173,28,53.72,2,1504.16,2018-11-05,1451,Shipped,Vintage Cars,62,S18_2957,Rovelli Gifts,Bergamo,Italy,Small,Giovanni Rovelli
878,10183,39,68.08,11,2655.12,2018-11-13,1444,Shipped,Vintage Cars,62,S18_2957,"Classic Gift Ideas, Inc",Philadelphia,USA,Small,Francisca Cervantes
879,10193,24,51.84,3,1244.16,2018-11-21,1437,Shipped,Vintage Cars,62,S18_2957,"Australian Collectables, Ltd",Glen Waverly,Australia,Small,Sean Connery
880,10206,28,67.46,9,1888.88,2018-12-05,1424,Shipped,Vintage Cars,62,S18_2957,Canadian Gift Exchange Network,Vancouver,Canada,Small,Yoshi Tannamuri
881,10215,31,58.71,6,1820.01,2019-01-29,1370,Shipped,Vintage Cars,62,S18_2957,West Coast Collectables Co.,Burbank,USA,Small,Steve Thompson
882,10228,45,63.71,5,2866.95,2019-03-10,1331,Shipped,Vintage Cars,62,S18_2957,Cambridge Collectables Co.,Cambridge,USA,Small,Kyung Tseng
883,10244,24,58.09,3,1394.16,2019-04-29,1282,Shipped,Vintage Cars,62,S18_2957,Euro Shopping Channel,Madrid,Spain,Small,Diego Freyre
884,10257,49,53.72,3,2632.28,2019-06-14,1237,Shipped,Vintage Cars,62,S18_2957,The Sharp Gifts Warehouse,San Jose,USA,Small,Sue Frick
885,10269,32,63.08,1,2018.56,2019-07-16,1206,Shipped,Vintage Cars,62,S18_2957,Salzburg Collectables,Salzburg,Austria,Small,Georg Pipps
886,10280,43,68.71,5,2954.53,2019-08-17,1175,Shipped,Vintage Cars,62,S18_2957,Amica Models & Co.,Torino,Italy,Small,Paolo Accorti
887,10291,37,50.59,14,1871.83,2019-09-08,1154,Shipped,Vintage Cars,62,S18_2957,Scandinavian Gift Ideas,Boras,Sweden,Small,Maria Larsson
888,10304,24,64.96,9,1559.04,2019-10-11,1122,Shipped,Vintage Cars,62,S18_2957,Auto Assoc. & Cie.,Versailles,France,Small,Daniel Tonini
889,10312,35,53.72,6,1880.2,2019-10-21,1113,Shipped,Vintage Cars,62,S18_2957,Mini Gifts Distributors Ltd.,San Rafael,USA,Small,Valarie Nelson
890,10322,41,29.87,13,1224.67,2019-11-04,1100,Shipped,Vintage Cars,62,S18_2957,Online Diecast Creations Co.,Nashua,USA,Small,Valarie Young
891,10332,26,114.58,17,2979.08,2019-11-17,1088,Shipped,Vintage Cars,62,S18_2957,"AV Stores, Co.",Manchester,UK,Small,Victoria Ashworth
892,10347,34,64.96,10,2208.64,2019-11-29,1077,Shipped,Vintage Cars,62,S18_2957,"Australian Collectors, Co.",Melbourne,Australia,Small,Peter Ferguson
893,10357,49,70.58,5,3458.42,2019-12-10,1067,Shipped,Vintage Cars,62,S18_2957,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium,Valarie Nelson
894,10369,28,44.21,6,1237.88,2020-01-20,1027,Shipped,Vintage Cars,62,S18_2957,Collectables For Less Inc.,Brickhaven,USA,Small,Allen Nelson
895,10392,37,59.96,3,2218.52,2020-03-10,978,Shipped,Vintage Cars,62,S18_2957,Mini Auto Werke,Graz,Austria,Small,Roland Mendel
896,10423,31,53.72,3,1665.32,2020-05-30,898,In Process,Vintage Cars,62,S18_2957,Petit Auto,Bruxelles,Belgium,Small,Catherine Dewey
897,10106,41,83.44,18,3421.04,2018-02-17,1732,Shipped,Ships,86,S18_3029,Rovelli Gifts,Bergamo,Italy,Medium,Giovanni Rovelli
898,10119,21,89.46,9,1878.66,2018-04-28,1663,Shipped,Ships,86,S18_3029,Salzburg Collectables,Salzburg,Austria,Small,Georg Pipps
899,10130,40,96.34,2,3853.6,2018-06-16,1615,Shipped,Ships,86,S18_3029,Auto-Moto Classics Inc.,Brickhaven,USA,Medium,Leslie Taylor
900,10143,46,74.84,13,3442.64,2018-08-10,1561,Shipped,Ships,86,S18_3029,Mini Creations Ltd.,New Bedford,USA,Medium,Wing C Tam
901,10155,44,79.14,11,3482.16,2018-10-06,1505,Shipped,Ships,86,S18_3029,"Toys of Finland, Co.",Helsinki,Finland,Medium,Matti Karttunen
902,10167,46,73.12,7,3363.52,2018-10-23,1489,Cancelled,Ships,86,S18_3029,Scandinavian Gift Ideas,Boras,Sweden,Medium,Maria Larsson
903,10178,41,81.72,10,3350.52,2018-11-08,1474,Shipped,Ships,86,S18_3029,Alpha Cognac,Toulouse,France,Medium,Annette Roulet
904,10186,32,89.46,7,2862.72,2018-11-14,1469,Shipped,Ships,86,S18_3029,"Double Decker Gift Stores, Ltd",London,UK,Small,Thomas Hardy
905,10197,46,87.74,4,4036.04,2018-11-26,1458,Shipped,Ships,86,S18_3029,Enaco Distributors,Barcelona,Spain,Medium,Eduardo Saavedra
906,10222,49,94.62,10,4636.38,2019-02-19,1374,Shipped,Ships,86,S18_3029,Collectable Mini Designs Co.,San Diego,USA,Medium,Valarie Thompson
907,10248,21,73.98,1,1553.58,2019-05-07,1298,Cancelled,Ships,86,S18_3029,Land of Toys Inc.,NYC,USA,Small,Kwai Yu
908,10262,32,84.3,15,2697.6,2019-06-24,1251,Cancelled,Ships,86,S18_3029,Euro Shopping Channel,Madrid,Spain,Small,Diego Freyre
909,10273,34,98.06,2,3334.04,2019-07-21,1225,Shipped,Ships,86,S18_3029,Petit Auto,Bruxelles,Belgium,Medium,Catherine Dewey
910,10283,21,98.06,4,2059.26,2019-08-20,1196,Shipped,Ships,86,S18_3029,"Royal Canadian Collectables, Ltd.",Tsawassen,Canada,Small,Elizabeth Lincoln
911,10296,21,96.34,13,2023.14,2019-09-15,1171,Shipped,Ships,86,S18_3029,"Bavarian Collectables Imports, Co.",Munich,Germany,Small,Michael Donnermeyer
912,10307,31,83.44,7,2586.64,2019-10-14,1143,Shipped,Ships,86,S18_3029,"Classic Gift Ideas, Inc",Philadelphia,USA,Small,Francisca Cervantes
913,10316,21,94.62,15,1987.02,2019-11-01,1126,Shipped,Ships,86,S18_3029,giftsbymail.co.uk,Cowes,UK,Small,Helen Bennett
914,10327,25,45.86,5,1146.5,2019-11-10,1118,Resolved,Ships,86,S18_3029,Danish Wholesale Imports,Kobenhavn,Denmark,Small,Jytte Petersen
915,10338,28,82.58,3,2312.24,2019-11-22,1107,Shipped,Ships,86,S18_3029,Royale Belge,Charleroi,Belgium,Small,Pascale Cartrain
916,10350,43,64.97,6,2793.71,2019-12-02,1098,Shipped,Ships,86,S18_3029,Euro Shopping Channel,Madrid,Spain,Small,Diego Freyre
917,10373,22,86.74,5,1908.28,2020-01-31,1039,Shipped,Ships,86,S18_3029,"Oulu Toy Supplies, Inc.",Oulu,Finland,Small,Pirkko Koskitalo
918,10386,37,93.01,5,3441.37,2020-03-01,1010,Resolved,Ships,86,S18_3029,Euro Shopping Channel,Madrid,Spain,Medium,Diego Freyre
919,10398,28,72.26,18,2023.28,2020-03-30,982,Shipped,Ships,86,S18_3029,Reims Collectables,Reims,France,Small,Paul Henriot
920,10400,30,74.84,7,2245.2,2020-04-01,981,Shipped,Ships,86,S18_3029,The Sharp Gifts Warehouse,San Jose,USA,Small,Sue Frick
921,10414,44,73.98,1,3255.12,2020-05-06,947,On Hold,Ships,86,S18_3029,Gifts4AllAges.com,Boston,USA,Medium,Juri Yoshido
922,10103,25,101.58,13,2539.5,2018-01-29,1776,Shipped,Vintage Cars,104,S18_3136,Baane Mini Imports,Stavern,Norway,Small,Jonas Bergulfsen
923,10126,30,97.39,13,2921.7,2018-05-28,1658,Shipped,Vintage Cars,104,S18_3136,"Corrida Auto Replicas, Ltd",Madrid,Spain,Small,Mart¡n Sommer
924,10139,20,90.06,2,1801.2,2018-07-16,1610,Shipped,Vintage Cars,104,S18_3136,Souveniers And Things Co.,Chatswood,Australia,Small,Adrian Huxley
925,10150,26,107.86,10,2804.36,2018-09-19,1546,Shipped,Vintage Cars,104,S18_3136,"Dragon Souveniers, Ltd.",Singapore,Singapore,Small,Eric Natividad
926,10163,40,122.52,3,4900.8,2018-10-20,1516,Shipped,Vintage Cars,104,S18_3136,Classic Legends Inc.,NYC,USA,Medium,Maria Hernandez
927,10173,31,89.01,1,2759.31,2018-11-05,1501,Shipped,Vintage Cars,104,S18_3136,Rovelli Gifts,Bergamo,Italy,Small,Giovanni Rovelli
928,10183,22,113.1,10,2488.2,2018-11-13,1494,Shipped,Vintage Cars,104,S18_3136,"Classic Gift Ideas, Inc",Philadelphia,USA,Small,Francisca Cervantes
929,10193,23,120.43,2,2769.89,2018-11-21,1487,Shipped,Vintage Cars,104,S18_3136,"Australian Collectables, Ltd",Glen Waverly,Australia,Small,Sean Connery
930,10206,30,119.38,8,3581.4,2018-12-05,1474,Shipped,Vintage Cars,104,S18_3136,Canadian Gift Exchange Network,Vancouver,Canada,Medium,Yoshi Tannamuri
931,10215,49,107.86,5,5285.14,2019-01-29,1420,Shipped,Vintage Cars,104,S18_3136,West Coast Collectables Co.,Burbank,USA,Medium,Steve Thompson
932,10228,31,102.63,4,3181.53,2019-03-10,1381,Shipped,Vintage Cars,104,S18_3136,Cambridge Collectables Co.,Cambridge,USA,Medium,Kyung Tseng
933,10244,29,115.19,2,3340.51,2019-04-29,1332,Shipped,Vintage Cars,104,S18_3136,Euro Shopping Channel,Madrid,Spain,Medium,Diego Freyre
934,10257,37,84.82,2,3138.34,2019-06-14,1287,Shipped,Vintage Cars,104,S18_3136,The Sharp Gifts Warehouse,San Jose,USA,Medium,Sue Frick
935,10270,38,125.66,11,4775.08,2019-07-19,1253,Shipped,Vintage Cars,104,S18_3136,Souveniers And Things Co.,Chatswood,Australia,Medium,Adrian Huxley
936,10280,29,103.67,4,3006.43,2019-08-17,1225,Shipped,Vintage Cars,104,S18_3136,Amica Models & Co.,Torino,Italy,Medium,Paolo Accorti
937,10291,23,124.62,13,2866.26,2019-09-08,1204,Shipped,Vintage Cars,104,S18_3136,Scandinavian Gift Ideas,Boras,Sweden,Small,Maria Larsson
938,10304,26,85.87,8,2232.62,2019-10-11,1172,Shipped,Vintage Cars,104,S18_3136,Auto Assoc. & Cie.,Versailles,France,Small,Daniel Tonini
939,10312,38,117.29,5,4457.02,2019-10-21,1163,Shipped,Vintage Cars,104,S18_3136,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium,Valarie Nelson
940,10322,48,47.04,7,2257.92,2019-11-04,1150,Shipped,Vintage Cars,104,S18_3136,Online Diecast Creations Co.,Nashua,USA,Small,Valarie Young
941,10332,40,39.8,18,1592.0,2019-11-17,1138,Shipped,Vintage Cars,104,S18_3136,"AV Stores, Co.",Manchester,UK,Small,Victoria Ashworth
942,10347,45,109.96,11,4948.2,2019-11-29,1127,Shipped,Vintage Cars,104,S18_3136,"Australian Collectors, Co.",Melbourne,Australia,Medium,Peter Ferguson
943,10357,44,117.29,4,5160.76,2019-12-10,1117,Shipped,Vintage Cars,104,S18_3136,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium,Valarie Nelson
944,10369,21,94.22,5,1978.62,2020-01-20,1077,Shipped,Vintage Cars,104,S18_3136,Collectables For Less Inc.,Brickhaven,USA,Small,Allen Nelson
945,10392,29,86.92,2,2520.68,2020-03-10,1028,Shipped,Vintage Cars,104,S18_3136,Mini Auto Werke,Graz,Austria,Small,Roland Mendel
946,10423,21,84.82,2,1781.22,2020-05-30,948,In Process,Vintage Cars,104,S18_3136,Petit Auto,Bruxelles,Belgium,Small,Catherine Dewey
947,10105,22,139.32,11,3065.04,2018-02-11,1788,Shipped,Vintage Cars,136,S18_3140,Danish Wholesale Imports,Kobenhavn,Denmark,Medium,Jytte Petersen
948,10117,26,136.59,5,3551.34,2018-04-16,1725,Shipped,Vintage Cars,136,S18_3140,"Dragon Souveniers, Ltd.",Singapore,Singapore,Medium,Eric Natividad
949,10128,41,135.22,2,5544.02,2018-06-06,1675,Shipped,Vintage Cars,136,S18_3140,Euro Shopping Channel,Madrid,Spain,Medium,Diego Freyre
950,10142,47,128.39,8,6034.33,2018-08-08,1613,Shipped,Vintage Cars,136,S18_3140,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium,Valarie Nelson
951,10153,31,117.47,7,3641.57,2018-09-28,1563,Shipped,Vintage Cars,136,S18_3140,Euro Shopping Channel,Madrid,Spain,Medium,Diego Freyre
952,10166,43,161.18,2,6930.74,2018-10-21,1541,Shipped,Vintage Cars,136,S18_3140,FunGiftIdeas.com,New Bedford,USA,Medium,Violeta Benitez
953,10177,23,159.81,9,3675.63,2018-11-07,1525,Shipped,Vintage Cars,136,S18_3140,CAF Imports,Madrid,Spain,Medium,Jesus Fernandez
954,10185,28,122.93,9,3442.04,2018-11-14,1519,Shipped,Vintage Cars,136,S18_3140,Mini Creations Ltd.,New Bedford,USA,Medium,Wing C Tam
955,10196,49,140.69,1,6893.81,2018-11-26,1508,Shipped,Vintage Cars,136,S18_3140,Super Scale Inc.,New Haven,USA,Medium,Leslie Murphy
956,10208,24,109.27,9,2622.48,2019-01-02,1472,Shipped,Vintage Cars,136,S18_3140,"Saveley & Henriot, Co.",Lyon,France,Small,Mary Saveley
957,10221,33,133.86,3,4417.38,2019-02-18,1426,Shipped,Vintage Cars,136,S18_3140,Petit Auto,Bruxelles,Belgium,Medium,Catherine Dewey
958,10232,22,163.91,6,3606.02,2019-03-20,1397,Shipped,Vintage Cars,136,S18_3140,giftsbymail.co.uk,Cowes,UK,Medium,Helen Bennett
959,10248,32,118.83,12,3802.56,2019-05-07,1350,Cancelled,Vintage Cars,136,S18_3140,Land of Toys Inc.,NYC,USA,Medium,Kwai Yu
960,10273,40,125.66,13,5026.4,2019-07-21,1276,Shipped,Vintage Cars,136,S18_3140,Petit Auto,Bruxelles,Belgium,Medium,Catherine Dewey
